src_id,dst_id,ts,train_mask,val_mask,test_mask,idx
4469,4827,2010,True,False,False,37219
4469,5143,2010,True,False,False,37220
4469,6929,2010,True,False,False,37221
4469,7811,2010,True,False,False,37222
4469,8550,2010,True,False,False,37223
4469,9371,2010,True,False,False,37224
4468,8005,2010,True,False,False,37225
4472,10033,2010,True,False,False,37226
4462,2493,2010,True,False,False,37227
4462,2047,2010,True,False,False,37228
4449,5862,2010,True,False,False,37229
4449,8643,2010,True,False,False,37230
4449,9065,2010,True,False,False,37231
4450,1956,2010,True,False,False,37232
4450,2070,2010,True,False,False,37233
4450,5760,2010,True,False,False,37234
4451,1962,2010,True,False,False,37235
4451,1965,2010,True,False,False,37236
4451,2013,2010,True,False,False,37237
4451,3353,2010,True,False,False,37238
4451,3811,2010,True,False,False,37239
4451,4232,2010,True,False,False,37240
4451,4698,2010,True,False,False,37241
4451,4961,2010,True,False,False,37242
4451,5249,2010,True,False,False,37243
4451,5431,2010,True,False,False,37244
4451,5784,2010,True,False,False,37245
4451,5815,2010,True,False,False,37246
4452,1988,2010,True,False,False,37247
4449,5780,2010,True,False,False,37248
4449,5660,2010,True,False,False,37249
4449,5420,2010,True,False,False,37250
4449,5094,2010,True,False,False,37251
4446,5053,2010,True,False,False,37252
4446,5619,2010,True,False,False,37253
4446,5899,2010,True,False,False,37254
4446,7326,2010,True,False,False,37255
4446,7812,2010,True,False,False,37256
4446,9238,2010,True,False,False,37257
4447,2844,2010,True,False,False,37258
4447,4563,2010,True,False,False,37259
4448,274,2010,True,False,False,37260
4452,2473,2010,True,False,False,37261
4448,445,2010,True,False,False,37262
4448,3681,2010,True,False,False,37263
4448,5445,2010,True,False,False,37264
4448,7016,2010,True,False,False,37265
4449,554,2010,True,False,False,37266
4449,1960,2010,True,False,False,37267
4449,1966,2010,True,False,False,37268
4449,2012,2010,True,False,False,37269
4449,3011,2010,True,False,False,37270
4449,4261,2010,True,False,False,37271
4448,2177,2010,True,False,False,37272
4452,4805,2010,True,False,False,37273
4452,4928,2010,True,False,False,37274
4452,5138,2010,True,False,False,37275
4458,3045,2010,True,False,False,37276
4458,4263,2010,True,False,False,37277
4458,5741,2010,True,False,False,37278
4458,10181,2010,True,False,False,37279
4458,10182,2010,True,False,False,37280
4458,10189,2010,True,False,False,37281
4459,4171,2010,True,False,False,37282
4459,5115,2010,True,False,False,37283
4459,7820,2010,True,False,False,37284
4458,2066,2010,True,False,False,37285
4459,9132,2010,True,False,False,37286
4461,1883,2010,True,False,False,37287
4461,1953,2010,True,False,False,37288
4461,4675,2010,True,False,False,37289
4461,5138,2010,True,False,False,37290
4461,8649,2010,True,False,False,37291
4462,1883,2010,True,False,False,37292
4462,1953,2010,True,False,False,37293
4462,1956,2010,True,False,False,37294
4462,2017,2010,True,False,False,37295
4460,1672,2010,True,False,False,37296
4462,2070,2010,True,False,False,37297
4457,5579,2010,True,False,False,37298
4456,10529,2010,True,False,False,37299
4452,5638,2010,True,False,False,37300
4452,7819,2010,True,False,False,37301
4452,7993,2010,True,False,False,37302
4452,9257,2010,True,False,False,37303
4453,5447,2010,True,False,False,37304
4454,4673,2010,True,False,False,37305
4455,2464,2010,True,False,False,37306
4455,4961,2010,True,False,False,37307
4455,7980,2010,True,False,False,37308
4457,4263,2010,True,False,False,37309
4456,1966,2010,True,False,False,37310
4456,3079,2010,True,False,False,37311
4456,3974,2010,True,False,False,37312
4456,4232,2010,True,False,False,37313
4456,4852,2010,True,False,False,37314
4456,5054,2010,True,False,False,37315
4456,5182,2010,True,False,False,37316
4456,5455,2010,True,False,False,37317
4456,5619,2010,True,False,False,37318
4456,10515,2010,True,False,False,37319
4456,2635,2010,True,False,False,37320
4446,4717,2010,True,False,False,37321
4472,12349,2010,True,False,False,37322
4473,11912,2010,True,False,False,37323
4499,2500,2010,True,False,False,37324
4499,2591,2010,True,False,False,37325
4499,2604,2010,True,False,False,37326
4499,2622,2010,True,False,False,37327
4499,3007,2010,True,False,False,37328
4499,4309,2010,True,False,False,37329
4499,4686,2010,True,False,False,37330
4499,5392,2010,True,False,False,37331
4499,5459,2010,True,False,False,37332
4499,7021,2010,True,False,False,37333
4499,7827,2010,True,False,False,37334
4499,8060,2010,True,False,False,37335
4500,789,2010,True,False,False,37336
4500,2011,2010,True,False,False,37337
4500,3007,2010,True,False,False,37338
4500,3520,2010,True,False,False,37339
4500,5243,2010,True,False,False,37340
4500,5568,2010,True,False,False,37341
4500,7827,2010,True,False,False,37342
4499,2138,2010,True,False,False,37343
4499,2103,2010,True,False,False,37344
4499,2102,2010,True,False,False,37345
4499,1943,2010,True,False,False,37346
4496,5114,2010,True,False,False,37347
4496,5386,2010,True,False,False,37348
4496,5630,2010,True,False,False,37349
4496,5784,2010,True,False,False,37350
4497,1898,2010,True,False,False,37351
4497,1945,2010,True,False,False,37352
4497,2473,2010,True,False,False,37353
4497,4016,2010,True,False,False,37354
4497,4961,2010,True,False,False,37355
4500,11943,2010,True,False,False,37356
4497,9077,2010,True,False,False,37357
4498,2600,2010,True,False,False,37358
4498,3028,2010,True,False,False,37359
4498,4288,2010,True,False,False,37360
4498,4869,2010,True,False,False,37361
4498,5165,2010,True,False,False,37362
4498,5250,2010,True,False,False,37363
4498,6670,2010,True,False,False,37364
4499,680,2010,True,False,False,37365
4499,1917,2010,True,False,False,37366
4498,2579,2010,True,False,False,37367
4501,2179,2010,True,False,False,37368
4501,3007,2010,True,False,False,37369
4501,3008,2010,True,False,False,37370
4506,8887,2010,True,False,False,37371
4506,10148,2010,True,False,False,37372
4507,537,2010,True,False,False,37373
4507,1862,2010,True,False,False,37374
4507,1880,2010,True,False,False,37375
4507,2017,2010,True,False,False,37376
4507,3546,2010,True,False,False,37377
4507,3810,2010,True,False,False,37378
4507,3950,2010,True,False,False,37379
4506,3346,2010,True,False,False,37380
4507,4949,2010,True,False,False,37381
4507,5109,2010,True,False,False,37382
4507,5642,2010,True,False,False,37383
4507,5903,2010,True,False,False,37384
4507,9284,2010,True,False,False,37385
4508,824,2010,True,False,False,37386
4508,1880,2010,True,False,False,37387
4508,2017,2010,True,False,False,37388
4508,2046,2010,True,False,False,37389
4508,2143,2010,True,False,False,37390
4507,4982,2010,True,False,False,37391
4496,4938,2010,True,False,False,37392
4505,5566,2010,True,False,False,37393
4503,10290,2010,True,False,False,37394
4501,4000,2010,True,False,False,37395
4501,4672,2010,True,False,False,37396
4501,4961,2010,True,False,False,37397
4501,8933,2010,True,False,False,37398
4501,9110,2010,True,False,False,37399
4501,10037,2010,True,False,False,37400
4502,815,2010,True,False,False,37401
4502,2591,2010,True,False,False,37402
4502,2604,2010,True,False,False,37403
4504,5148,2010,True,False,False,37404
4502,3006,2010,True,False,False,37405
4502,4686,2010,True,False,False,37406
4502,4931,2010,True,False,False,37407
4502,5393,2010,True,False,False,37408
4502,7021,2010,True,False,False,37409
4502,7827,2010,True,False,False,37410
4502,9688,2010,True,False,False,37411
4503,4251,2010,True,False,False,37412
4503,10278,2010,True,False,False,37413
4503,10282,2010,True,False,False,37414
4502,4124,2010,True,False,False,37415
4473,9292,2010,True,False,False,37416
4496,4847,2010,True,False,False,37417
4496,4239,2010,True,False,False,37418
4484,4133,2010,True,False,False,37419
4484,4811,2010,True,False,False,37420
4484,5351,2010,True,False,False,37421
4484,5633,2010,True,False,False,37422
4484,10515,2010,True,False,False,37423
4484,10516,2010,True,False,False,37424
4484,10517,2010,True,False,False,37425
4485,3829,2010,True,False,False,37426
4485,4171,2010,True,False,False,37427
4485,7774,2010,True,False,False,37428
4486,3962,2010,True,False,False,37429
4486,4987,2010,True,False,False,37430
4486,11921,2010,True,False,False,37431
4487,1959,2010,True,False,False,37432
4487,3872,2010,True,False,False,37433
4487,4035,2010,True,False,False,37434
4487,8767,2010,True,False,False,37435
4488,3810,2010,True,False,False,37436
4488,3902,2010,True,False,False,37437
4483,10516,2010,True,False,False,37438
4483,10515,2010,True,False,False,37439
4483,5354,2010,True,False,False,37440
4483,3017,2010,True,False,False,37441
4474,1898,2010,True,False,False,37442
4474,1899,2010,True,False,False,37443
4474,3028,2010,True,False,False,37444
4474,3579,2010,True,False,False,37445
4474,4928,2010,True,False,False,37446
4474,6846,2010,True,False,False,37447
4474,10593,2010,True,False,False,37448
4476,2196,2010,True,False,False,37449
4476,3983,2010,True,False,False,37450
4489,4043,2010,True,False,False,37451
4476,4938,2010,True,False,False,37452
4476,7819,2010,True,False,False,37453
4477,4044,2010,True,False,False,37454
4479,10646,2010,True,False,False,37455
4481,3813,2010,True,False,False,37456
4481,8371,2010,True,False,False,37457
4482,4297,2010,True,False,False,37458
4482,5407,2010,True,False,False,37459
4482,8073,2010,True,False,False,37460
4482,8673,2010,True,False,False,37461
4476,5097,2010,True,False,False,37462
4489,5349,2010,True,False,False,37463
4490,3992,2010,True,False,False,37464
4490,4321,2010,True,False,False,37465
4495,1988,2010,True,False,False,37466
4495,2164,2010,True,False,False,37467
4495,2473,2010,True,False,False,37468
4495,4054,2010,True,False,False,37469
4495,4928,2010,True,False,False,37470
4495,5272,2010,True,False,False,37471
4495,5433,2010,True,False,False,37472
4495,5637,2010,True,False,False,37473
4495,7819,2010,True,False,False,37474
4495,1981,2010,True,False,False,37475
4495,8263,2010,True,False,False,37476
4495,9077,2010,True,False,False,37477
4495,9257,2010,True,False,False,37478
4495,9262,2010,True,False,False,37479
4496,1941,2010,True,False,False,37480
4496,2098,2010,True,False,False,37481
4496,3028,2010,True,False,False,37482
4496,3983,2010,True,False,False,37483
4496,3985,2010,True,False,False,37484
4496,4236,2010,True,False,False,37485
4495,8845,2010,True,False,False,37486
4496,4846,2010,True,False,False,37487
4495,1903,2010,True,False,False,37488
4495,1901,2010,True,False,False,37489
4491,3820,2010,True,False,False,37490
4492,2171,2010,True,False,False,37491
4492,4098,2010,True,False,False,37492
4492,5373,2010,True,False,False,37493
4492,5629,2010,True,False,False,37494
4492,7819,2010,True,False,False,37495
4493,1841,2010,True,False,False,37496
4493,3047,2010,True,False,False,37497
4493,4695,2010,True,False,False,37498
4495,1902,2010,True,False,False,37499
4493,4717,2010,True,False,False,37500
4493,7993,2010,True,False,False,37501
4493,8671,2010,True,False,False,37502
4494,532,2010,True,False,False,37503
4494,2020,2010,True,False,False,37504
4494,2164,2010,True,False,False,37505
4494,2578,2010,True,False,False,37506
4494,3810,2010,True,False,False,37507
4495,1822,2010,True,False,False,37508
4495,1898,2010,True,False,False,37509
4493,7819,2010,True,False,False,37510
4446,4677,2010,True,False,False,37511
4446,4324,2010,True,False,False,37512
4446,3810,2010,True,False,False,37513
4399,4707,2010,True,False,False,37514
4399,4717,2010,True,False,False,37515
4399,4851,2010,True,False,False,37516
4399,4949,2010,True,False,False,37517
4399,5119,2010,True,False,False,37518
4399,5163,2010,True,False,False,37519
4399,5200,2010,True,False,False,37520
4399,5341,2010,True,False,False,37521
4399,5830,2010,True,False,False,37522
4399,6975,2010,True,False,False,37523
4399,9281,2010,True,False,False,37524
4399,9345,2010,True,False,False,37525
4399,9413,2010,True,False,False,37526
4399,9813,2010,True,False,False,37527
4399,10125,2010,True,False,False,37528
4400,1396,2010,True,False,False,37529
4400,2020,2010,True,False,False,37530
4400,2126,2010,True,False,False,37531
4400,2977,2010,True,False,False,37532
4399,4644,2010,True,False,False,37533
4399,4253,2010,True,False,False,37534
4399,3996,2010,True,False,False,37535
4399,3977,2010,True,False,False,37536
4397,4677,2010,True,False,False,37537
4397,5709,2010,True,False,False,37538
4397,6883,2010,True,False,False,37539
4397,7165,2010,True,False,False,37540
4397,8371,2010,True,False,False,37541
4397,10019,2010,True,False,False,37542
4398,471,2010,True,False,False,37543
4398,1956,2010,True,False,False,37544
4398,2638,2010,True,False,False,37545
4400,3903,2010,True,False,False,37546
4398,4230,2010,True,False,False,37547
4398,5731,2010,True,False,False,37548
4398,6853,2010,True,False,False,37549
4398,7268,2010,True,False,False,37550
4398,7817,2010,True,False,False,37551
4398,10473,2010,True,False,False,37552
4399,560,2010,True,False,False,37553
4399,2077,2010,True,False,False,37554
4399,2173,2010,True,False,False,37555
4399,3903,2010,True,False,False,37556
4398,5365,2010,True,False,False,37557
4400,3977,2010,True,False,False,37558
4400,4137,2010,True,False,False,37559
4400,4926,2010,True,False,False,37560
4403,4201,2010,True,False,False,37561
4403,4778,2010,True,False,False,37562
4403,7486,2010,True,False,False,37563
4403,9943,2010,True,False,False,37564
4403,10352,2010,True,False,False,37565
4404,706,2010,True,False,False,37566
4404,792,2010,True,False,False,37567
4404,3539,2010,True,False,False,37568
4404,3562,2010,True,False,False,37569
4403,3539,2010,True,False,False,37570
4404,3914,2010,True,False,False,37571
4404,4778,2010,True,False,False,37572
4404,7486,2010,True,False,False,37573
4404,9623,2010,True,False,False,37574
4404,9626,2010,True,False,False,37575
4404,9943,2010,True,False,False,37576
4404,10212,2010,True,False,False,37577
4404,10351,2010,True,False,False,37578
4404,11910,2010,True,False,False,37579
4405,2075,2010,True,False,False,37580
4404,4201,2010,True,False,False,37581
4397,4294,2010,True,False,False,37582
4403,706,2010,True,False,False,37583
4401,5764,2010,True,False,False,37584
4400,5341,2010,True,False,False,37585
4400,5598,2010,True,False,False,37586
4400,5738,2010,True,False,False,37587
4400,5830,2010,True,False,False,37588
4400,8632,2010,True,False,False,37589
4400,8806,2010,True,False,False,37590
4400,9813,2010,True,False,False,37591
4400,9844,2010,True,False,False,37592
4401,537,2010,True,False,False,37593
4401,8671,2010,True,False,False,37594
4401,816,2010,True,False,False,37595
4401,3252,2010,True,False,False,37596
4401,3546,2010,True,False,False,37597
4401,3810,2010,True,False,False,37598
4401,4677,2010,True,False,False,37599
4401,4717,2010,True,False,False,37600
4401,4949,2010,True,False,False,37601
4401,4982,2010,True,False,False,37602
4401,5543,2010,True,False,False,37603
4401,5642,2010,True,False,False,37604
4401,1880,2010,True,False,False,37605
4405,2167,2010,True,False,False,37606
4397,4268,2010,True,False,False,37607
4397,2560,2010,True,False,False,37608
4388,4938,2010,True,False,False,37609
4388,5097,2010,True,False,False,37610
4388,5598,2010,True,False,False,37611
4388,6975,2010,True,False,False,37612
4388,7623,2010,True,False,False,37613
4388,8663,2010,True,False,False,37614
4388,8847,2010,True,False,False,37615
4388,9125,2010,True,False,False,37616
4388,10015,2010,True,False,False,37617
4388,12349,2010,True,False,False,37618
4389,55,2010,True,False,False,37619
4389,196,2010,True,False,False,37620
4389,2000,2010,True,False,False,37621
4389,2021,2010,True,False,False,37622
4389,2098,2010,True,False,False,37623
4389,2852,2010,True,False,False,37624
4389,3414,2010,True,False,False,37625
4389,3577,2010,True,False,False,37626
4389,3727,2010,True,False,False,37627
4388,4926,2010,True,False,False,37628
4388,4919,2010,True,False,False,37629
4388,4360,2010,True,False,False,37630
4388,4137,2010,True,False,False,37631
4386,4009,2010,True,False,False,37632
4387,55,2010,True,False,False,37633
4387,4747,2010,True,False,False,37634
4387,4842,2010,True,False,False,37635
4387,7320,2010,True,False,False,37636
4387,7328,2010,True,False,False,37637
4387,7934,2010,True,False,False,37638
4387,9546,2010,True,False,False,37639
4387,10286,2010,True,False,False,37640
4389,3983,2010,True,False,False,37641
4387,10407,2010,True,False,False,37642
4388,55,2010,True,False,False,37643
4388,195,2010,True,False,False,37644
4388,2019,2010,True,False,False,37645
4388,2127,2010,True,False,False,37646
4388,2196,2010,True,False,False,37647
4388,2632,2010,True,False,False,37648
4388,3809,2010,True,False,False,37649
4388,3983,2010,True,False,False,37650
4388,4054,2010,True,False,False,37651
4388,45,2010,True,False,False,37652
4389,4137,2010,True,False,False,37653
4389,4295,2010,True,False,False,37654
4389,4938,2010,True,False,False,37655
4393,3989,2010,True,False,False,37656
4393,4124,2010,True,False,False,37657
4393,4686,2010,True,False,False,37658
4393,5077,2010,True,False,False,37659
4393,5565,2010,True,False,False,37660
4393,5570,2010,True,False,False,37661
4393,7827,2010,True,False,False,37662
4394,1889,2010,True,False,False,37663
4394,2138,2010,True,False,False,37664
4393,3007,2010,True,False,False,37665
4394,5373,2010,True,False,False,37666
4395,1460,2010,True,False,False,37667
4395,7280,2010,True,False,False,37668
4395,8335,2010,True,False,False,37669
4395,9369,2010,True,False,False,37670
4395,9654,2010,True,False,False,37671
4396,2106,2010,True,False,False,37672
4396,2121,2010,True,False,False,37673
4396,5566,2010,True,False,False,37674
4397,443,2010,True,False,False,37675
4394,5629,2010,True,False,False,37676
4397,4230,2010,True,False,False,37677
4393,3006,2010,True,False,False,37678
4393,2057,2010,True,False,False,37679
4389,5086,2010,True,False,False,37680
4389,5370,2010,True,False,False,37681
4389,7623,2010,True,False,False,37682
4389,10015,2010,True,False,False,37683
4390,55,2010,True,False,False,37684
4390,2127,2010,True,False,False,37685
4390,2995,2010,True,False,False,37686
4390,3881,2010,True,False,False,37687
4390,4137,2010,True,False,False,37688
4393,2500,2010,True,False,False,37689
4390,4926,2010,True,False,False,37690
4390,5064,2010,True,False,False,37691
4391,61,2010,True,False,False,37692
4391,2467,2010,True,False,False,37693
4391,8371,2010,True,False,False,37694
4391,8803,2010,True,False,False,37695
4392,4590,2010,True,False,False,37696
4392,4677,2010,True,False,False,37697
4392,4858,2010,True,False,False,37698
4392,9275,2010,True,False,False,37699
4390,4972,2010,True,False,False,37700
4405,3885,2010,True,False,False,37701
4405,4009,2010,True,False,False,37702
4405,4268,2010,True,False,False,37703
4431,9910,2010,True,False,False,37704
4432,3332,2010,True,False,False,37705
4432,7168,2010,True,False,False,37706
4433,4677,2010,True,False,False,37707
4433,4717,2010,True,False,False,37708
4433,5546,2010,True,False,False,37709
4433,5830,2010,True,False,False,37710
4433,10585,2010,True,False,False,37711
4434,1956,2010,True,False,False,37712
4434,2070,2010,True,False,False,37713
4434,4259,2010,True,False,False,37714
4436,8309,2010,True,False,False,37715
4436,9667,2010,True,False,False,37716
4436,10370,2010,True,False,False,37717
4437,787,2010,True,False,False,37718
4437,1817,2010,True,False,False,37719
4437,2060,2010,True,False,False,37720
4437,5175,2010,True,False,False,37721
4437,5343,2010,True,False,False,37722
4431,9793,2010,True,False,False,37723
4431,4593,2010,True,False,False,37724
4430,9200,2010,True,False,False,37725
4430,3926,2010,True,False,False,37726
4426,4686,2010,True,False,False,37727
4426,4931,2010,True,False,False,37728
4426,5393,2010,True,False,False,37729
4426,5674,2010,True,False,False,37730
4426,5758,2010,True,False,False,37731
4426,7827,2010,True,False,False,37732
4426,8060,2010,True,False,False,37733
4427,3750,2010,True,False,False,37734
4428,702,2010,True,False,False,37735
4437,9660,2010,True,False,False,37736
4428,1948,2010,True,False,False,37737
4428,2499,2010,True,False,False,37738
4428,4690,2010,True,False,False,37739
4428,5691,2010,True,False,False,37740
4428,8876,2010,True,False,False,37741
4429,2510,2010,True,False,False,37742
4429,5156,2010,True,False,False,37743
4429,5915,2010,True,False,False,37744
4429,10105,2010,True,False,False,37745
4430,3313,2010,True,False,False,37746
4428,1956,2010,True,False,False,37747
4438,5891,2010,True,False,False,37748
4439,617,2010,True,False,False,37749
4439,2482,2010,True,False,False,37750
4444,4098,2010,True,False,False,37751
4444,4246,2010,True,False,False,37752
4444,4657,2010,True,False,False,37753
4444,4936,2010,True,False,False,37754
4444,4937,2010,True,False,False,37755
4444,5097,2010,True,False,False,37756
4444,5444,2010,True,False,False,37757
4444,5801,2010,True,False,False,37758
4444,12340,2010,True,False,False,37759
4444,4003,2010,True,False,False,37760
4445,747,2010,True,False,False,37761
4445,1892,2010,True,False,False,37762
4445,2119,2010,True,False,False,37763
4445,4296,2010,True,False,False,37764
4445,4717,2010,True,False,False,37765
4445,4948,2010,True,False,False,37766
4445,10125,2010,True,False,False,37767
4445,10133,2010,True,False,False,37768
4446,637,2010,True,False,False,37769
4446,1763,2010,True,False,False,37770
4445,1763,2010,True,False,False,37771
4426,3007,2010,True,False,False,37772
4444,2158,2010,True,False,False,37773
4444,1960,2010,True,False,False,37774
4439,5574,2010,True,False,False,37775
4439,5778,2010,True,False,False,37776
4439,9500,2010,True,False,False,37777
4439,10461,2010,True,False,False,37778
4440,1956,2010,True,False,False,37779
4440,2070,2010,True,False,False,37780
4441,55,2010,True,False,False,37781
4441,3312,2010,True,False,False,37782
4441,4156,2010,True,False,False,37783
4444,2140,2010,True,False,False,37784
4441,5365,2010,True,False,False,37785
4441,7165,2010,True,False,False,37786
4441,8745,2010,True,False,False,37787
4442,3006,2010,True,False,False,37788
4443,4137,2010,True,False,False,37789
4443,4332,2010,True,False,False,37790
4443,4938,2010,True,False,False,37791
4443,5086,2010,True,False,False,37792
4443,5097,2010,True,False,False,37793
4444,55,2010,True,False,False,37794
4441,5865,2010,True,False,False,37795
4426,2552,2010,True,False,False,37796
4425,4113,2010,True,False,False,37797
4425,4011,2010,True,False,False,37798
4412,1962,2010,True,False,False,37799
4412,3810,2010,True,False,False,37800
4412,4105,2010,True,False,False,37801
4412,5815,2010,True,False,False,37802
4412,9413,2010,True,False,False,37803
4413,2090,2010,True,False,False,37804
4413,4677,2010,True,False,False,37805
4413,10430,2010,True,False,False,37806
4413,10434,2010,True,False,False,37807
4411,10099,2010,True,False,False,37808
4414,1817,2010,True,False,False,37809
4414,4037,2010,True,False,False,37810
4414,4245,2010,True,False,False,37811
4414,4264,2010,True,False,False,37812
4414,5343,2010,True,False,False,37813
4414,10033,2010,True,False,False,37814
4415,4677,2010,True,False,False,37815
4415,4990,2010,True,False,False,37816
4415,8807,2010,True,False,False,37817
4415,9465,2010,True,False,False,37818
4414,2032,2010,True,False,False,37819
4415,9819,2010,True,False,False,37820
4411,2643,2010,True,False,False,37821
4410,6988,2010,True,False,False,37822
4405,4281,2010,True,False,False,37823
4405,5082,2010,True,False,False,37824
4405,5431,2010,True,False,False,37825
4405,8661,2010,True,False,False,37826
4405,10662,2010,True,False,False,37827
4406,2119,2010,True,False,False,37828
4406,4993,2010,True,False,False,37829
4407,2046,2010,True,False,False,37830
4408,1956,2010,True,False,False,37831
4411,1825,2010,True,False,False,37832
4408,2047,2010,True,False,False,37833
4408,3830,2010,True,False,False,37834
4409,2127,2010,True,False,False,37835
4409,2154,2010,True,False,False,37836
4409,4972,2010,True,False,False,37837
4409,6853,2010,True,False,False,37838
4410,2138,2010,True,False,False,37839
4410,5143,2010,True,False,False,37840
4410,5144,2010,True,False,False,37841
4410,5425,2010,True,False,False,37842
4408,2070,2010,True,False,False,37843
4508,3444,2010,True,False,False,37844
4415,10102,2010,True,False,False,37845
4417,1952,2010,True,False,False,37846
4419,10589,2010,True,False,False,37847
4420,4383,2010,True,False,False,37848
4421,9660,2010,True,False,False,37849
4421,9695,2010,True,False,False,37850
4422,4258,2010,True,False,False,37851
4422,5390,2010,True,False,False,37852
4423,2073,2010,True,False,False,37853
4423,2503,2010,True,False,False,37854
4423,2630,2010,True,False,False,37855
4419,6809,2010,True,False,False,37856
4423,7304,2010,True,False,False,37857
4424,1893,2010,True,False,False,37858
4424,2063,2010,True,False,False,37859
4424,3810,2010,True,False,False,37860
4424,3824,2010,True,False,False,37861
4424,3893,2010,True,False,False,37862
4424,4172,2010,True,False,False,37863
4424,4252,2010,True,False,False,37864
4424,4717,2010,True,False,False,37865
4424,9434,2010,True,False,False,37866
4423,9004,2010,True,False,False,37867
4415,10142,2010,True,False,False,37868
4419,6670,2010,True,False,False,37869
4419,5359,2010,True,False,False,37870
4417,4276,2010,True,False,False,37871
4417,5357,2010,True,False,False,37872
4417,5546,2010,True,False,False,37873
4417,5830,2010,True,False,False,37874
4417,6926,2010,True,False,False,37875
4417,9294,2010,True,False,False,37876
4418,3396,2010,True,False,False,37877
4418,4979,2010,True,False,False,37878
4418,5031,2010,True,False,False,37879
4419,5414,2010,True,False,False,37880
4418,5236,2010,True,False,False,37881
4418,5954,2010,True,False,False,37882
4418,8054,2010,True,False,False,37883
4418,8589,2010,True,False,False,37884
4418,9221,2010,True,False,False,37885
4418,9604,2010,True,False,False,37886
4418,10287,2010,True,False,False,37887
4419,2600,2010,True,False,False,37888
4419,4288,2010,True,False,False,37889
4419,5250,2010,True,False,False,37890
4418,5539,2010,True,False,False,37891
4508,3810,2010,True,False,False,37892
4508,3820,2010,True,False,False,37893
4508,4255,2010,True,False,False,37894
5972,5341,2010,True,False,False,37895
5972,5357,2010,True,False,False,37896
5972,5590,2010,True,False,False,37897
5972,5598,2010,True,False,False,37898
5972,5830,2010,True,False,False,37899
5972,7819,2010,True,False,False,37900
5972,8847,2010,True,False,False,37901
5972,9813,2010,True,False,False,37902
5973,1956,2010,True,False,False,37903
5973,2030,2010,True,False,False,37904
5973,6875,2010,True,False,False,37905
5973,10636,2010,True,False,False,37906
5974,3086,2010,True,False,False,37907
5974,4120,2010,True,False,False,37908
5974,6924,2010,True,False,False,37909
5974,10621,2010,True,False,False,37910
5975,781,2010,True,False,False,37911
5975,1819,2010,True,False,False,37912
5975,3885,2010,True,False,False,37913
5972,5200,2010,True,False,False,37914
5972,5163,2010,True,False,False,37915
5972,5107,2010,True,False,False,37916
5972,5097,2010,True,False,False,37917
5971,3810,2010,True,False,False,37918
5971,4717,2010,True,False,False,37919
5971,5376,2010,True,False,False,37920
5971,5546,2010,True,False,False,37921
5971,5815,2010,True,False,False,37922
5971,8391,2010,True,False,False,37923
5971,8671,2010,True,False,False,37924
5971,8807,2010,True,False,False,37925
5971,9413,2010,True,False,False,37926
5975,4137,2010,True,False,False,37927
5971,9841,2010,True,False,False,37928
5972,1816,2010,True,False,False,37929
5972,1953,2010,True,False,False,37930
5972,2977,2010,True,False,False,37931
5972,2978,2010,True,False,False,37932
5972,3903,2010,True,False,False,37933
5972,3978,2010,True,False,False,37934
5972,4677,2010,True,False,False,37935
5972,4973,2010,True,False,False,37936
5972,5053,2010,True,False,False,37937
5971,9842,2010,True,False,False,37938
5975,4657,2010,True,False,False,37939
5975,4757,2010,True,False,False,37940
5975,5378,2010,True,False,False,37941
5979,5386,2010,True,False,False,37942
5979,5589,2010,True,False,False,37943
5979,5733,2010,True,False,False,37944
5979,5865,2010,True,False,False,37945
5979,7070,2010,True,False,False,37946
5979,7165,2010,True,False,False,37947
5979,7938,2010,True,False,False,37948
5979,8637,2010,True,False,False,37949
5979,8745,2010,True,False,False,37950
5979,5365,2010,True,False,False,37951
5979,9063,2010,True,False,False,37952
5980,733,2010,True,False,False,37953
5980,2043,2010,True,False,False,37954
5980,2044,2010,True,False,False,37955
5980,2157,2010,True,False,False,37956
5980,4322,2010,True,False,False,37957
5980,7497,2010,True,False,False,37958
5980,8745,2010,True,False,False,37959
5980,9669,2010,True,False,False,37960
5980,10221,2010,True,False,False,37961
5979,11943,2010,True,False,False,37962
5971,2987,2010,True,False,False,37963
5979,4753,2010,True,False,False,37964
5979,2630,2010,True,False,False,37965
5975,5737,2010,True,False,False,37966
5976,2074,2010,True,False,False,37967
5976,2085,2010,True,False,False,37968
5976,3792,2010,True,False,False,37969
5976,5562,2010,True,False,False,37970
5977,1609,2010,True,False,False,37971
5977,1981,2010,True,False,False,37972
5977,8056,2010,True,False,False,37973
5977,8587,2010,True,False,False,37974
5979,3070,2010,True,False,False,37975
5978,2008,2010,True,False,False,37976
5978,2464,2010,True,False,False,37977
5978,2613,2010,True,False,False,37978
5978,3313,2010,True,False,False,37979
5978,5619,2010,True,False,False,37980
5978,6959,2010,True,False,False,37981
5978,9122,2010,True,False,False,37982
5978,10381,2010,True,False,False,37983
5979,314,2010,True,False,False,37984
5979,2089,2010,True,False,False,37985
5978,2070,2010,True,False,False,37986
5981,2138,2010,True,False,False,37987
5971,809,2010,True,False,False,37988
5970,5621,2010,True,False,False,37989
5958,1903,2010,True,False,False,37990
5958,2020,2010,True,False,False,37991
5958,2100,2010,True,False,False,37992
5958,2164,2010,True,False,False,37993
5958,2473,2010,True,False,False,37994
5958,3810,2010,True,False,False,37995
5958,3977,2010,True,False,False,37996
